"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"WDPRBUS","200007","191.305","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200008","194.632","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200009","180.764","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200010","206.142","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200011","200.803","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200012","207.582","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200013","2261.715","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200101","175.982","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200102","155.969","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200103","168.14","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200104","163.973","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200105","161.457","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200106","163.772","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200107","169.421","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200108","173.357","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200109","163.666","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200110","174.181","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200111","166.005","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200112","169.916","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200113","2005.834","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200201","169.367","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200202","148.458","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200203","159.644","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200204","158.336","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200205","168.013","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200206","159.326","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200207","176.434","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200208","163.556","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200209","171.211","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200210","180.316","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200211","166.492","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200212","174.133","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200213","1995.284","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200301","169.564","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200302","153.718","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200303","166.337","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200304","162.813","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200305","163.891","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200306","162.635","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200307","174.308","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200308","171.772","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200309","164.17","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200310","169.075","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200311","166.306","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200312","177.447","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200313","2002.037","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200401","183.985","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200402","168.663","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200403","175.736","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200404","175.957","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200405","169.777","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200406","171.743","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200407","183.591","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200408","179.526","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200409","171.017","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200410","179.681","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200411","173.661","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200412","187.914","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200413","2121.252","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200501","185.551","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200502","175.761","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200503","180.584","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200504","171.578","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200505","176.617","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200506","173.219","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200507","182.702","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200508","182.796","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200509","174.501","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200510","178.567","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200511","173.209","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200512","181.612","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200513","2136.697","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200601","187.674","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200602","164.912","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200603","175.5","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200604","166.537","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200605","171.132","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200606","170.346","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200607","180.235","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200608","179.396","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200609","173.115","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200610","177.454","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200611","172.741","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200612","180.279","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200613","2099.319","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200701","182.455","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200702","162.893","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200703","174.64","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200704","173.47","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200705","173.553","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200706","170.164","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200707","178.134","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200708","174.785","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200709","169.547","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200710","174.97","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200711","172.532","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200712","181.632","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200713","2088.775","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200801","195.336","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200802","169.281","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200803","175.228","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200804","171.485","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200805","172.47","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200806","167.713","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200807","173.963","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200808","171.954","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200809","164.058","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200810","169.452","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200811","166.136","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200812","161.91","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200813","2058.985","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200901","162.356","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200902","150.552","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200903","159.501","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200904","151.432","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200905","156.528","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200906","158.244","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200907","167.558","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200908","170.874","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200909","161.716","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200910","165.592","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200911","162.144","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200912","168.514","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","200913","1935.01","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201001","187.178","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201002","171.797","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201003","187.22","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201004","179.128","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201005","181.788","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201006","182.446","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201007","189.157","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201008","190.522","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201009","184.923","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201010","185.667","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201011","183.819","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201012","193.095","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201013","2216.74","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201101","193.637","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201102","173.103","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201103","186.444","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201104","175.84","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201105","177.915","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201106","184.151","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201107","189.298","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201108","189.485","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201109","183.603","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201110","182.755","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201111","183.367","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201112","193.623","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201113","2213.22","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201201","184.808","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201202","173.569","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201203","177.467","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201204","168.214","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201205","177.251","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201206","176.385","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201207","183.79","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201208","185.197","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201209","179.203","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201210","180.24","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201211","178.719","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201212","186.371","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201213","2151.213","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201301","199.658","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201302","179.53","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201303","195.918","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201304","185.361","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201305","193.12","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201306","192.995","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201307","204.781","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201308","202.372","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201309","190.5","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201310","195.16","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201311","195.075","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201312","203.786","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201313","2338.256","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201401","204.218","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201402","185.541","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201403","203.51","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201404","192.673","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201405","195.933","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201406","200.088","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201407","206.439","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201408","207.694","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201409","195.605","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201410","200.241","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201411","198.406","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201412","207.843","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201413","2398.193","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201501","201.691","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201502","182.071","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201503","192.096","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201504","186.985","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201505","192.617","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201506","189.831","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201507","198.543","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201508","199.379","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201509","189.132","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201510","187.289","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201511","188.795","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201512","196.949","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201513","2305.377","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201601","196.334","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201602","186.755","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201603","190.58","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201604","177.862","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201605","186.848","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201606","190.027","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201607","192.183","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201608","195.828","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201609","185.493","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201610","185.151","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201611","187.054","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201612","214.955","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201613","2289.071","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201701","192.994","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201702","174.77","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201703","192.303","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201704","179.294","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201705","182.822","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201706","187.238","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201707","192.971","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201708","195.79","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201709","181.2","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201710","186.527","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201711","188.071","1","Wood Energy Production","Trillion Btu"
"WDPRBUS","201712","199.536","1","Wood Energy Production","Trillion Btu"
